id,name,stationtype,neighborid,stationhex,linetype,regionalismcode,countryname,regionname,type,status,realtype,direction,isimportant,tolllink_id,cityid,routeid,routename,company_id,longitude,latitude,exit_etc_lane_num,exit_mtc_lane_num,exit_mix_lane_num,exit_lane_num,entry_etc_lane_num,entry_mtc_lane_num,entry_mix_lane_num,entry_lane_num,k_value,nearcityid,opentime,nearprovinceid,old_id,old_tolllink_id
9990755,永丰枢纽,9,0,0,0,610526,蒲城县,渭南市,9,2,1,,1,G0005610010,610500,G0005,京昆高速(陕西段),57,109.882283,34.985659,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990756,田家堡枢纽,9,0,0,0,610582,华阴市,渭南市,9,2,1,,1,G0030610010,610500,G0030,连霍高速(陕西段),2,109.921162,34.539839,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990757,筒车湾枢纽,9,0,0,0,610923,宁陕县,安康市,9,2,1,,1,G0005610040,610900,G0005,京昆高速(陕西段),10,108.221471,33.39645,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990758,石泉枢纽,9,0,0,0,610922,石泉县,安康市,9,2,1,,1,G7011610010,610900,G7011,十天高速(陕西段),18,108.294391,33.001951,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990759,竹林关枢纽,9,0,0,0,611022,丹凤县,商洛市,9,2,1,,1,S0030610020,611000,S0030,丹(凤)宁(陕)高速,58,110.454697,33.479701,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990760,高坝南枢纽,9,0,0,0,611024,山阳县,商洛市,9,2,1,,1,S0030610020,611000,S0030,丹(凤)宁(陕)高速,58,110.075253,33.487741,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990761,马家堡枢纽,9,0,0,0,610404,渭城区,咸阳市,9,2,1,,1,S0001610010,610400,S0001,新机场高速机场专线段,23,108.894086,34.445188,0,0,0,0,0,0,0,0,0.09,0,1246982400000,0,0,
9990762,泾河新城枢纽,9,0,0,0,610423,泾阳县,咸阳市,9,2,1,,1,S0001610010,610400,S0001,新机场高速机场专线段,23,108.930744,34.489148,0,0,0,0,0,0,0,0,0.09,0,1246982400000,0,0,
S0025610010010,九成宫,3,0,61015321,3,610329,麟游县,宝鸡市,2,2,1,,1,S0025610010,610300,S0025,麟法高速,59,107.821191,34.678872,1,0,2,3,1,0,3,4,0.09,0,1753065000000,0,830101,8601
S0025610010020,野河山,3,0,61015322,3,610324,扶风县,宝鸡市,2,2,1,,1,S0025610010,610300,S0025,麟法高速,59,107.909087,34.502518,1,0,2,3,1,0,3,4,0.09,0,1753065000000,0,830102,8601
S0025610010030,法门寺,3,0,61015323,3,610324,扶风县,宝鸡市,2,2,1,,1,S0025610010,610300,S0025,麟法高速,59,107.928891,34.440266,1,0,3,4,2,0,4,6,0.09,0,1753065000000,0,830103,8601
S0025610010040,扶风,3,0,61015324,3,610324,扶风县,宝鸡市,2,2,1,,1,S0025610010,610300,S0025,麟法高速,59,107.907069,34.365071,2,0,3,5,3,0,4,7,0.09,0,1753065000000,0,830104,8601
9990763,石鼓峡枢纽,9,0,0,0,610329,麟游县,宝鸡市,9,2,1,,1,S0025610010,610300,S0025,麟游至法门寺高速,59,107.807566,34.72628,0,0,0,0,0,0,0,0,0.09,0,1246982400000,0,0,
