id,name,stationtype,neighborid,stationhex,linetype,regionalismcode,countryname,regionname,type,status,realtype,direction,isimportant,tolllink_id,cityid,routeid,routename,company_id,longitude,latitude,exit_etc_lane_num,exit_mtc_lane_num,exit_mix_lane_num,exit_lane_num,entry_etc_lane_num,entry_mtc_lane_num,entry_mix_lane_num,entry_lane_num,k_value,nearcityid,opentime,nearprovinceid,old_id,old_tolllink_id
G0070610010060,阎村,3,0,61014121,2|1,611002,商州区,商洛市,2,2,1,,1,G0070610010,611000,G0070,福银高速(陕西)商漫段,19,109.823772,33.718879,1,1,1,3,1,1,1,3,0.09,0,1254326400000,0,650101,1501
G0070610020010,商洛西,3,0,61014743,2|1,611002,商州区,商洛市,2,2,1,,1,G0070610020,611000,G0070,福银高速(陕西)蓝商段,21,109.876028,33.527489,2,3,2,7,2,1,1,4,0.09,611000,1222790400000,0,710203,2901
G0070610020020,南城子,3,0,61014742,2|1,611002,商州区,商洛市,2,2,1,,1,G0070610020,611000,G0070,福银高速(陕西)蓝商段,21,109.819284,33.844364,1,1,1,3,1,1,1,3,0.09,0,1222790400000,0,710202,2901
G0070610020030,杨斜,3,0,61014741,2|1,611002,商州区,商洛市,2,2,1,,1,G0070610020,611000,G0070,福银高速(陕西)蓝商段,21,109.667208,33.856628,1,1,1,3,1,1,1,3,0.09,0,1222790400000,0,710201,2501
G0070610020040,葛牌,3,0,61014723,2|1,610122,蓝田县,西安市,2,2,1,,1,G0070610020,610100,G0070,福银高速(陕西)蓝商段,21,109.510181,33.932219,1,1,1,3,1,1,1,3,0.09,0,1222790400000,0,710103,2501
G0070610020050,辋川,3,0,61014722,3,610122,蓝田县,西安市,2,2,1,,1,G0070610020,610100,G0070,福银高速(陕西)蓝商段,21,109.343075,34.072741,1,1,1,3,1,1,1,3,0.09,0,1222790400000,0,710102,2501
G0070610020060,蓝关,3,0,61014721,2|1,610122,蓝田县,西安市,2,2,1,,1,G0070610020,610100,G0070,福银高速(陕西)蓝商段,21,109.332927,34.124317,1,1,1,3,1,1,1,3,0.09,0,1222790400000,0,710101,2501
G0070610030010,白鹿塬,3,0,61014622,3,610122,蓝田县,西安市,2,2,1,,1,G0070610030,610100,G0070,福银高速(陕西)西蓝段,20,109.292645,34.174362,2,2,2,6,1,3,1,5,0.09,0,1199116800000,0,700102,4601
G0070610030020,空工,3,0,61014621,3,610111,灞桥区,西安市,2,2,1,,1,G0070610030,610100,G0070,福银高速(陕西)西蓝段,20,109.142965,34.238641,1,1,1,3,1,1,1,3,0.09,0,915120000000,0,700101,4601
G0070610040010,六村堡,3,0,61014A21,2|1,610112,未央区,西安市,2,2,1,,1,G0070610040,610100,G0070,福银高速(陕西)机场段,24,108.845381,34.336245,4,14,9,27,7,6,5,18,0.09,610100,1062345600000,0,740101,0601
G0070610040020,咸阳东,3,0,61014A22,2|1,610404,渭城区,咸阳市,2,2,1,,1,G0070610040,610400,G0070,福银高速(陕西)机场段,24,108.801931,34.373274,5,5,3,13,2,3,3,8,0.09,610400,1062345600000,0,740102,0601
G0070610040030,机场西,3,0,61014A23,2|1,610404,渭城区,咸阳市,2,2,1,,1,G0070610040,610400,G0070,福银高速(陕西)机场段,24,108.736266,34.419324,6,5,7,18,3,4,4,11,0.09,0,1062345600000,0,740103,0601
G0070610050010,西张堡,3,0,61014B22,2|1,610425,礼泉县,咸阳市,2,2,1,,1,G0070610050,610400,G0070,福银高速(陕西)咸永段,24,108.530468,34.492156,7,1,3,11,5,0,2,7,0.09,0,1196438400000,0,750102,0601
G0070610050020,礼泉,3,0,61014B23,2|1,610425,礼泉县,咸阳市,2,2,1,,1,G0070610050,610400,G0070,福银高速(陕西)咸永段,24,108.42871,34.510227,5,3,3,11,5,1,2,8,0.09,0,1196438400000,0,750103,0601
G0070610050030,乾州,3,0,61014B24,2|1,610424,乾县,咸阳市,2,2,1,,1,G0070610050,610400,G0070,福银高速(陕西)咸永段,24,108.302997,34.5424,1,5,3,9,2,1,1,4,0.09,0,1196438400000,0,750104,0601
G0070610050040,乾陵,3,0,61014B25,2|1,610424,乾县,咸阳市,2,2,1,,1,G0070610050,610400,G0070,福银高速(陕西)咸永段,24,108.256919,34.589131,1,1,2,4,2,1,1,4,0.09,0,1196438400000,0,750105,0601
G0070610060010,永寿,3,0,61014C21,2|1,610426,永寿县,咸阳市,2,2,1,,1,G0070610060,610400,G0070,福银高速(陕西)凤永段,24,108.166814,34.680505,1,4,2,7,2,1,1,4,0.09,0,1220198400000,0,760101,0601
G0070610060020,渡马,3,0,61014C22,2|1,610426,永寿县,咸阳市,2,2,1,,1,G0070610060,610400,G0070,福银高速(陕西)凤永段,24,108.160099,34.753497,2,1,1,4,1,2,1,4,0.09,0,1220198400000,0,760102,0601
G0070610060030,太峪,3,0,61014C23,2|1,610482,彬州市,咸阳市,2,2,1,,1,G0070610060,610400,G0070,福银高速(陕西)凤永段,24,108.070506,34.938555,2,1,1,4,2,1,1,4,0.09,0,1220198400000,0,760103,0601
G0070610060040,彬州,3,0,61014C41,2|1,610482,彬州市,咸阳市,2,2,1,,1,G0070610060,610400,G0070,福银高速(陕西)凤永段,24,108.125535,35.02201,3,3,3,9,2,3,3,8,0.09,0,1220198400000,0,760201,0601
G0070610060050,亭口,3,0,61014C42,2|1,610482,彬州市,咸阳市,2,2,1,,1,G0070610060,610400,G0070,福银高速(陕西)凤永段,24,107.95426,35.106216,1,1,2,4,1,1,2,4,0.09,0,1220198400000,0,760202,0601
G0070610060060,长武,3,0,61014C43,2|1,610428,长武县,咸阳市,2,2,1,,1,G0070610060,610400,G0070,福银高速(陕西)凤永段,24,107.774173,35.226516,1,1,2,4,1,1,2,4,0.09,0,1220198400000,0,760203,0601
G0070610060070,陕甘界,2,G0070620010010,61014C44,2|1,610428,长武县,咸阳市,1,3,1,,0,G0070610060,610400,G0070,福银高速(陕西)凤永段,24,107.746096,35.234859,2,13,0,15,2,5,0,7,0.09,0,1220198400000,62,760204,0601
G0085610010010,陇关,3,0,61010621,3,610327,陇县,宝鸡市,2,3,1,,0,G0085610010,610300,G0085,银昆高速(陕西)宝汉段,27,106.784019,35.033371,3,16,0,19,3,8,0,11,0.09,0,1285862400000,0,60101,3801
G0085610010020,火烧寨,3,0,61010622,3,610327,陇县,宝鸡市,2,2,1,,1,G0085610010,610300,G0085,银昆高速(陕西)宝汉段,27,106.787902,35.019063,1,1,2,4,1,2,1,4,0.09,0,1285862400000,0,60102,3801
G0085610010030,陇县,3,0,61010623,3,610327,陇县,宝鸡市,2,2,1,,1,G0085610010,610300,G0085,银昆高速(陕西)宝汉段,27,106.899755,34.872893,2,5,2,9,2,3,1,6,0.09,0,1285862400000,0,60103,3801
G0085610010040,水沟,3,0,61010641,3,610328,千阳县,宝鸡市,2,2,1,,1,G0085610010,610300,G0085,银昆高速(陕西)宝汉段,27,107.020672,34.752919,1,1,2,4,1,1,1,3,0.09,0,1320076800000,0,60201,3801
G0085610010050,千阳,3,0,61010642,3,610328,千阳县,宝鸡市,2,2,1,,1,G0085610010,610300,G0085,银昆高速(陕西)宝汉段,27,107.09828,34.652964,1,6,2,9,1,2,1,4,0.09,0,1320076800000,0,60202,3801
G0085610010060,南寨,3,0,61010643,3,610322,凤翔县,宝鸡市,2,2,1,,1,G0085610010,610300,G0085,银昆高速(陕西)宝汉段,27,107.171949,34.649922,1,1,2,4,1,1,1,3,0.09,0,1320076800000,0,60203,3801
G0085610010070,凤翔,3,0,61010644,3,610322,凤翔县,宝鸡市,2,2,1,,1,G0085610010,610300,G0085,银昆高速(陕西)宝汉段,27,107.302958,34.485211,1,10,2,13,1,3,1,5,0.09,0,1320076800000,0,60204,3801
G0085610020010,汉中西,3,0,61011821,2|1,610725,勉县,汉中市,2,2,1,,1,G0085610020,610700,G0085,银昆高速(陕西)汉川段,44,106.899874,33.1529,2,3,2,7,2,2,1,5,0.09,0,1441036800000,0,240101,5201
G0085610020020,南郑,3,0,61011822,2|1,610703,南郑区,汉中市,2,2,1,,1,G0085610020,610700,G0085,银昆高速(陕西)汉川段,44,106.925858,32.970501,1,1,2,4,1,2,1,4,0.09,0,1441036800000,0,240102,5201
G0085610020030,南湖,3,0,61011823,2|1,610703,南郑区,汉中市,2,2,1,,1,G0085610020,610700,G0085,银昆高速(陕西)汉川段,44,106.83013,32.915208,1,0,2,3,1,1,1,3,0.09,0,1441036800000,0,240103,5201
G0085610020040,喜神坝,3,0,61011824,2|1,610703,南郑区,汉中市,2,2,1,,1,G0085610020,610700,G0085,银昆高速(陕西)汉川段,44,106.943443,32.768191,1,0,2,3,1,1,1,3,0.09,0,1441036800000,0,240104,5201
G0085610020050,陕西南郑,2,S0002517570070,61011825,2|1,610703,南郑区,汉中市,1,3,2,,0,G0085610020,610700,G0085,银昆高速(陕西)汉川段,44,106.555,32.4832,2,9,0,11,2,5,0,7,0.09,0,1512662400000,51,240105,5201
G0085610020060,龙头山,3,0,61011826,2|1,610703,南郑区,汉中市,2,2,1,,1,G0085610020,610700,G0085,银昆高速(陕西)汉川段,44,106.926539,32.738783,2,0,1,3,2,0,1,3,0.09,0,1619107200000,0,240106,5201
G0085610030010,坪坎,3,0,61011D21,2|1,610330,凤县,宝鸡市,2,2,1,,1,G0085610030,610300,G0085,银昆高速(陕西)汉坪段,44,106.999121,33.851632,1,0,2,3,1,1,1,3,0.09,0,1514390400000,0,290101,5901
G0085610030020,江西营,3,0,61011D22,2|1,610729,留坝县,汉中市,2,2,1,,1,G0085610030,610700,G0085,银昆高速(陕西)汉坪段,44,106.992873,33.732815,1,1,2,4,1,1,1,3,0.09,0,1514390400000,0,290102,5901
G0085610030030,留坝,3,0,61011D23,2|1,610729,留坝县,汉中市,2,2,1,,1,G0085610030,610700,G0085,银昆高速(陕西)汉坪段,44,106.972337,33.551307,1,2,2,5,1,1,1,3,0.09,0,1514390400000,0,290103,5901
G0085610030040,马道,3,0,61011D24,2|1,610729,留坝县,汉中市,2,2,1,,1,G0085610030,610700,G0085,银昆高速(陕西)汉坪段,44,106.970845,33.383387,1,0,2,3,1,1,1,3,0.09,0,1514390400000,0,290104,5901
G0085610040010,宝鸡南,3,0,61012321,1|1,610302,渭滨区,宝鸡市,2,4,1,,1,G0085610040,610300,G0085,银昆高速(陕西)宝坪段,47,107.126989,34.29608,2,0,2,4,2,0,2,4,0.09,0,1593532800000,0,350101,6801
G0085610040020,岩湾,3,0,61012322,2|1,610330,凤县,宝鸡市,2,2,1,,1,G0085610040,610300,G0085,银昆高速(陕西)宝坪段,47,106.968681,34.039776,1,0,2,3,1,0,2,3,0.09,0,1603814400000,0,350102,6801
G030N610010010,零口,3,0,61011445,2|1,610115,临潼区,西安市,2,2,1,,1,G030N610010,610100,G030N,西咸北环线(路段),39,109.355643,34.498546,2,2,3,7,2,1,2,5,0.09,0,0,0,200205,5701
G030N610010020,新市,3,0,61011444,2|1,610115,临潼区,西安市,2,2,1,,1,G030N610010,610100,G030N,西咸北环线(路段),39,109.214612,34.532763,5,1,2,8,3,1,1,5,0.09,0,1448899200000,0,200204,5701
G030N610010030,高陵西,3,0,61011443,2|1,610117,高陵区,西安市,2,2,1,,1,G030N610010,610100,G030N,西咸北环线(路段),39,109.045714,34.557675,3,1,2,6,3,1,1,5,0.09,0,1448899200000,0,200203,5701
G030N610010040,永乐东,3,0,61011442,2|1,610117,高陵区,西安市,2,2,1,,1,G030N610010,610100,G030N,西咸北环线(路段),39,108.961529,34.554616,4,1,2,7,2,1,2,5,0.09,0,1448899200000,0,200202,5701
G030N610010050,泾阳北,3,0,61011441,2|1,610423,泾阳县,咸阳市,2,2,1,,1,G030N610010,610400,G030N,西咸北环线(路段),39,108.841633,34.549965,4,1,2,7,2,1,2,5,0.09,0,1448899200000,0,200201,5701
G030N610010060,太平,3,0,61011424,2|1,610423,泾阳县,咸阳市,2,2,1,,1,G030N610010,610400,G030N,西咸北环线(路段),39,108.729559,34.503826,4,1,2,7,2,1,2,5,0.09,0,1448899200000,0,200104,5701
G030N610010070,店张,3,0,61011423,2|1,610481,兴平市,咸阳市,2,2,1,,1,G030N610010,610400,G030N,西咸北环线(路段),39,108.5704,34.424087,3,1,2,6,3,1,1,5,0.09,0,1538100000000,0,200103,5701
G030N610010080,茂陵,3,0,61011422,2|1,610481,兴平市,咸阳市,2,2,1,,1,G030N610010,610400,G030N,西咸北环线(路段),39,108.535207,34.356096,3,1,2,6,3,1,1,5,0.09,0,1448899200000,0,200102,5701
G030N610010090,大王,3,0,61011421,2|1,610118,鄠邑区,西安市,2,2,1,,1,G030N610010,610100,G030N,西咸北环线(路段),39,108.662907,34.209121,3,2,2,7,2,1,2,5,0.09,0,1448899200000,0,200101,5701
G065E610010010,牛家梁,3,0,61010E21,2|1,610802,榆阳区,榆林市,2,2,1,,1,G065E610010,610800,G065E,榆蓝高速(陕西)榆绥段,31,109.721861,38.395991,1,1,3,5,1,1,2,4,0.09,0,1346428800000,0,140101,3701
G065E610010020,古城滩,3,0,61010E22,2|1,610802,榆阳区,榆林市,2,2,1,,1,G065E610010,610800,G065E,榆蓝高速(陕西)榆绥段,31,109.756358,38.355005,1,1,3,5,1,1,2,4,0.09,0,1346428800000,0,140102,3701
G065E610010030,榆林南,3,0,61010E23,2|1,610802,榆阳区,榆林市,2,2,1,,1,G065E610010,610800,G065E,榆蓝高速(陕西)榆绥段,31,109.781054,38.157663,2,3,4,9,2,1,3,6,0.09,610800,1346428800000,0,140103,3701
G065E610010040,鱼河,3,0,61010E24,2|1,610802,榆阳区,榆林市,2,2,1,,1,G065E610010,610800,G065E,榆蓝高速(陕西)榆绥段,31,109.875839,37.974471,1,1,3,5,1,1,1,3,0.09,0,1346428800000,0,140104,3701
G065E610010050,镇川,3,0,61010E41,2|1,610802,榆阳区,榆林市,2,2,1,,1,G065E610010,610800,G065E,榆蓝高速(陕西)榆绥段,31,110.046433,37.900096,1,1,2,4,1,1,1,3,0.09,0,1346428800000,0,140201,3701
G065E610010060,米脂,3,0,61010E42,2|1,610827,米脂县,榆林市,2,2,1,,1,G065E610010,610800,G065E,榆蓝高速(陕西)榆绥段,31,110.191789,37.716107,1,2,2,5,1,1,2,4,0.09,0,1346428800000,0,140202,3701
G065E610010070,四十里铺,3,0,61010E43,2|1,610826,绥德县,榆林市,2,2,1,,1,G065E610010,610800,G065E,榆蓝高速(陕西)榆绥段,31,110.224352,37.620892,1,1,2,4,1,1,1,3,0.09,0,1346428800000,0,140203,3701
G065E610010080,史家湾,3,0,61010E44,2|1,610826,绥德县,榆林市,2,3,1,,1,G065E610010,610800,G065E,榆蓝高速(陕西)榆绥段,31,110.11201,37.324241,1,3,0,4,1,2,0,3,0.09,0,1346428800000,0,140204,3701
G065E610020010,蒲城东,3,0,61010724,3,610526,蒲城县,渭南市,2,2,1,,1,G065E610020,610500,G065E,榆蓝高速(陕西)渭蒲段,4,109.637935,34.948432,1,4,2,7,1,2,1,4,0.09,0,1288540800000,0,70104,5801
G065E610020020,卤阳湖,3,0,61010723,3,610526,蒲城县,渭南市,2,2,1,,1,G065E610020,610500,G065E,榆蓝高速(陕西)渭蒲段,4,109.644361,34.845391,1,3,1,5,1,2,1,4,0.09,0,1288540800000,0,70103,5801
G065E610020030,蔺店,3,0,61010722,3,610502,临渭区,渭南市,2,2,1,,1,G065E610020,610500,G065E,榆蓝高速(陕西)渭蒲段,4,109.630931,34.722708,1,1,2,4,1,1,1,3,0.09,0,1465142400000,0,70102,5801
G065E610020040,渭南北,3,0,61010721,3,610502,临渭区,渭南市,2,2,1,,1,G065E610020,610500,G065E,榆蓝高速(陕西)渭蒲段,4,109.623925,34.648489,2,5,2,9,2,2,2,6,0.09,610500,1288540800000,0,70101,5801
G065E610030010,高塘,3,0,61011A21,3,610503,华州区,渭南市,2,2,1,,1,G065E610030,610500,G065E,榆蓝高速(陕西)渭玉段,4,109.620264,34.392658,1,2,1,4,1,1,1,3,0.09,0,1448899200000,0,260101,5801
G065E610030020,桥南,3,0,61011A22,3,610502,临渭区,渭南市,2,2,1,,1,G065E610030,610500,G065E,榆蓝高速(陕西)渭玉段,4,109.58797,34.337001,1,2,1,4,1,1,1,3,0.09,0,1448899200000,0,260102,5801
G065E610030030,厚镇,3,0,61011A23,3,610122,蓝田县,西安市,2,2,1,,1,G065E610030,610100,G065E,榆蓝高速(陕西)渭玉段,4,109.517249,34.250407,1,2,1,4,1,1,1,3,0.09,0,1448899200000,0,260103,5801
G065E610040010,绥德西,3,0,61012121,2|1,610826,绥德县,榆林市,2,2,1,,1,G065E610040,610800,G065E,榆蓝高速(陕西)绥延段,48,110.220967,37.516108,1,0,2,3,1,0,2,3,0.09,0,1579449600000,0,330101,6401
G065E610040020,淮宁湾,3,0,61012122,2|1,610831,子洲县,榆林市,2,2,1,,1,G065E610040,610800,G065E,榆蓝高速(陕西)绥延段,48,110.124161,37.410805,1,0,2,3,1,0,2,3,0.09,0,1579449600000,0,330102,6401
G065E610040030,清涧北,3,0,61012123,2|1,610830,清涧县,榆林市,2,2,1,,1,G065E610040,610800,G065E,榆蓝高速(陕西)绥延段,48,110.094655,37.121603,1,0,2,3,1,0,2,3,0.09,0,1579449600000,0,330103,6401
G065E610040040,清涧南,3,0,61012124,2|1,610830,清涧县,榆林市,2,2,1,,1,G065E610040,610800,G065E,榆蓝高速(陕西)绥延段,48,110.138501,37.041075,1,0,2,3,1,0,2,3,0.09,0,1579449600000,0,330104,6401
G065E610040050,王家坪,3,0,61012125,2|1,610622,延川县,延安市,2,2,1,,1,G065E610040,610600,G065E,榆蓝高速(陕西)绥延段,48,110.096891,36.940943,1,0,2,3,1,0,2,3,0.09,0,1579449600000,0,330105,6401
G065E610050010,黄龙,3,0,61012225,2|1,610631,黄龙县,延安市,2,2,1,,1,G065E610050,610600,G065E,榆蓝高速(陕西)黄蒲段,51,109.493402,35.335326,2,0,2,4,2,0,2,4,0.09,,1608825600000,0,340105,6601
G065E610050020,石头,3,0,61012224,2|1,610629,洛川县,延安市,2,2,1,,1,G065E610050,610600,G065E,榆蓝高速(陕西)黄蒲段,51,109.401514,35.291421,1,0,2,3,1,0,2,3,0.09,,1608825600000,0,340104,6601
G065E610050030,史官,3,0,61012223,2|1,610527,白水县,渭南市,2,2,1,,1,G065E610050,610500,G065E,榆蓝高速(陕西)黄蒲段,51,109.401805,35.212742,1,0,2,3,1,0,2,3,0.09,,1608825600000,0,340103,6601
G065E610050040,白水,3,0,61012222,2|1,610527,白水县,渭南市,2,2,1,,1,G065E610050,610500,G065E,榆蓝高速(陕西)黄蒲段,51,109.651331,35.207637,2,0,2,4,2,0,2,4,0.09,0,1579449600000,0,340102,6601
G065E610050050,罕井,3,0,61012221,2|1,610526,蒲城县,渭南市,2,2,1,,1,G065E610050,610500,G065E,榆蓝高速(陕西)黄蒲段,51,109.374035,35.053702,1,0,2,3,1,0,2,3,0.09,0,1579449600000,0,340101,6601
G065E610060010,延长,3,0,61013021,3,610621,延长县,延安市,2,2,1,,1,G065E610060,610600,G065E,榆蓝高速(陕西)延黄段,55,109.550909,36.344083,2,0,2,4,2,0,2,4,0.09,0,1624982400000,0,480101,7401
G065E610060020,临镇,3,0,61013022,3,610602,宝塔区,延安市,2,2,1,,1,G065E610060,610600,G065E,榆蓝高速(陕西)延黄段,55,117.010227,36.204364,1,0,2,3,1,0,2,3,0.09,0,1624982400000,0,480102,7401
G065E610060030,云岩,3,0,61013023,3,610630,宜川县,延安市,2,2,1,,1,G065E610060,610600,G065E,榆蓝高速(陕西)延黄段,55,117.061641,36.182067,1,0,2,3,1,0,2,3,0.09,0,1624982400000,0,480103,7401
G065E610060040,交里,3,0,61013024,3,610630,宜川县,延安市,2,2,1,,1,G065E610060,610600,G065E,榆蓝高速(陕西)延黄段,55,117.102546,36.071707,1,0,2,3,1,0,2,3,0.09,0,1624982400000,0,480104,7401
G065E610060050,圪台,3,0,61013025,3,610631,黄龙县,延安市,2,2,1,,1,G065E610060,610600,G065E,榆蓝高速(陕西)延黄段,55,110.044568,35.500378,1,0,2,3,1,0,2,3,0.09,0,1624982400000,0,480105,7401
G065E610060060,黄龙北,3,0,61013026,3,610631,黄龙县,延安市,2,2,1,,1,G065E610060,610600,G065E,榆蓝高速(陕西)延黄段,55,109.502112,35.382089,1,0,2,3,1,0,2,3,0.09,0,1624982400000,0,480106,7401
G065W610010010,枣园,3,0,61011962,2|1,610602,宝塔区,延安市,2,2,1,,1,G065W610010,610600,G065W,延西高速黄延二道段,40,109.373558,36.627734,3,2,3,8,3,2,2,7,0.09,0,1473609600000,0,250302,5601
G065W610010020,万花,3,0,61011961,2|1,610602,宝塔区,延安市,2,2,1,,1,G065W610010,610600,G065W,延西高速黄延二道段,40,109.347364,36.557926,3,3,3,9,3,2,2,7,0.09,0,1473609600000,0,250301,5601
G065W610010030,甘泉西,3,0,61011942,2|1,610627,甘泉县,延安市,2,2,1,,1,G065W610010,610600,G065W,延西高速黄延二道段,40,109.294149,36.333261,3,2,3,8,3,2,2,7,0.09,0,1473609600000,0,250202,5601
G065W610010040,富县西,3,0,61011941,2|1,610628,富县,延安市,2,2,1,,1,G065W610010,610600,G065W,延西高速黄延二道段,40,109.178137,36.076675,3,1,2,6,1,1,2,4,0.09,0,1448899200000,0,250201,5601
G065W610010050,羊泉_旧,3,0,61011923,2|1,610628,富县,延安市,2,2,1,,1,G065W610010,610600,G065W,延西高速黄延二道段,40,109.215397,35.878643,3,1,2,6,1,1,2,4,0.09,0,1448899200000,0,250103,5601
G065W610010060,隆坊_旧,3,0,61011922,2|1,610632,黄陵县,延安市,2,2,1,,1,G065W610010,610600,G065W,延西高速黄延二道段,40,109.181177,35.706945,3,1,2,6,1,1,2,4,0.09,0,1448899200000,0,250102,5601
G065W610010070,黄陵西_旧,3,0,61011921,2|1,610632,黄陵县,延安市,2,2,1,,1,G065W610010,610600,G065W,延西高速黄延二道段,40,109.19537,35.593562,3,2,3,8,3,2,2,7,0.09,0,1448899200000,0,250101,5601
G065W610020010,花石崖,3,0,61011043,3,610222,宜君县,铜川市,2,2,1,,1,G065W610020,610200,G065W,延西高速铜黄二道段  ,28,109.056122,35.455193,1,2,1,4,1,1,1,3,0.09,0,1443628800000,0,160203,3901
G065W610020020,玉华宫,3,0,61011042,3,610222,宜君县,铜川市,2,2,1,,1,G065W610020,610200,G065W,延西高速铜黄二道段  ,28,108.974965,35.355657,1,2,1,4,1,0,2,3,0.09,0,1443628800000,0,160202,3901
G065W610020030,铜川北,3,0,61011041,3,610203,印台区,铜川市,2,2,1,,1,G065W610020,610200,G065W,延西高速铜黄二道段  ,28,108.985406,35.263636,1,1,2,4,1,1,2,4,0.09,0,1417363200000,0,160201,3901
G065W610020040,演池,3,0,61011022,3,610202,王益区,铜川市,2,2,1,,1,G065W610020,610200,G065W,延西高速铜黄二道段  ,28,108.995754,35.091796,1,2,1,4,1,1,1,3,0.09,0,1385827200000,0,160102,3901
G065W610020050,锦阳湖,3,0,61011021,3,610204,耀州区,铜川市,2,2,1,,1,G065W610020,610200,G065W,延西高速铜黄二道段  ,28,108.933215,35.001286,1,2,1,4,1,1,1,3,0.09,0,1385827200000,0,160101,3901
G065W610030010,铜川新区,3,0,61010C21,3,610204,耀州区,铜川市,2,2,1,,1,G065W610030,610200,G065W,延西高速西铜二道段,28,108.906671,34.881069,2,5,2,9,2,1,2,5,0.09,610200,1322668800000,0,120101,3901
G065W610030020,马额,3,0,61010C22,3,610422,三原县,咸阳市,2,2,1,,1,G065W610030,610400,G065W,延西高速西铜二道段,28,108.918903,34.825324,1,3,2,6,1,2,1,4,0.09,0,1322668800000,0,120102,3901
G065W610030030,新兴,3,0,61010C41,3,610422,三原县,咸阳市,2,2,1,,1,G065W610030,610400,G065W,延西高速西铜二道段,28,108.918985,34.738495,1,1,2,4,1,1,1,3,0.09,0,1322668800000,0,120201,3901
G065W610030040,三原,3,0,61010C42,3,610422,三原县,咸阳市,2,2,1,,1,G065W610030,610400,G065W,延西高速西铜二道段,28,108.908984,34.607394,2,3,2,7,2,1,2,5,0.09,0,1322668800000,0,120202,3901
G065W610030050,泾阳,3,0,61010C43,3,610423,泾阳县,咸阳市,2,2,1,,1,G065W610030,610400,G065W,延西高速西铜二道段,28,108.915318,34.521761,2,3,2,7,2,1,2,5,0.09,0,1322668800000,0,120203,3901
G065W610030060,聂冯,3,0,61010C44,3,610423,泾阳县,咸阳市,2,2,1,,1,G065W610030,610400,G065W,延西高速西铜二道段,28,108.969321,34.446407,2,4,2,8,1,1,2,4,0.09,0,1322668800000,0,120204,3901
G065W610030070,泾河新城,3,0,61010C45,2|1,610423,泾阳县,咸阳市,2,1,1,,1,G065W610030,610400,G065W,延西高速西铜二道段,28,108.944208,34.470063,3,0,4,7,3,0,2,5,0.09,0,1629388800000,0,120205,3901
G065W610040010,羊泉,3,0,61011063,2|1,610628,富县,延安市,2,2,1,,1,G065W610040,610600,G065W,延西高速龙黄二道段,40,109.215397,35.878643,2,1,2,5,1,1,2,4,0.09,0,1449417600000,0,160303,5601
G065W610040020,隆坊,3,0,61011062,2|1,610632,黄陵县,延安市,2,2,1,,1,G065W610040,610600,G065W,延西高速龙黄二道段,40,109.181177,35.706945,2,1,2,5,1,1,2,4,0.09,0,1449417600000,0,160302,5601
G065W610040030,黄陵西,3,0,61011061,2|1,610632,黄陵县,延安市,2,2,1,,1,G065W610040,610600,G065W,延西高速龙黄二道段,40,109.19537,35.593562,2,2,3,7,2,2,2,6,0.09,0,1449417600000,0,160301,5601
G1812610010010,府谷,2,S0046140190090,61010D25,2|1,610822,府谷县,榆林市,1,3,1,,1,G1812610010,610800,G1812,沧榆高速(陕西)神府段,29,110.970733,38.96404,2,12,0,14,2,8,0,10,0.09,0,1354291200000,14,130105,3001
G1812610010020,府谷南,3,0,61010D24,2|1,610822,府谷县,榆林市,2,2,1,,1,G1812610010,610800,G1812,沧榆高速(陕西)神府段,29,110.982257,38.962662,3,1,3,7,3,0,2,5,0.09,0,1322668800000,0,130104,3001
G1812610010030,石马川,3,0,61010D23,2|1,610822,府谷县,榆林市,2,2,1,,1,G1812610010,610800,G1812,沧榆高速(陕西)神府段,29,110.883138,38.941155,2,0,5,7,2,1,2,5,0.09,0,1322668800000,0,130103,3001
G1812610010040,永兴,3,0,61010D22,2|1,610881,神木市,榆林市,2,2,1,,1,G1812610010,610800,G1812,沧榆高速(陕西)神府段,29,110.600491,38.966376,3,1,2,6,2,0,2,4,0.09,0,1322668800000,0,130102,3001
G1812610010050,神木北,3,0,61010D21,2|1,610881,神木市,榆林市,2,2,1,,1,G1812610010,610800,G1812,沧榆高速(陕西)神府段,29,110.517293,38.89096,3,1,2,6,3,0,1,4,0.09,0,1322668800000,0,130101,3001
G1812610030010,神木,3,0,61013B25,2,610881,神木市,榆林市,2,2,1,,1,G1812610030,610800,G1812,沧榆高速(陕西)榆神段,16,110.443891,38.846323,2,6,2,10,2,1,2,5,0.09,0,1259596800000,0,590105,3601
G1812610030020,西沟,3,0,61013B24,2,610881,神木市,榆林市,2,2,1,,1,G1812610030,610800,G1812,沧榆高速(陕西)榆神段,16,110.273381,38.800167,2,3,2,7,2,1,2,5,0.09,0,1259596800000,0,590104,3601
G1812610030030,锦界,3,0,61013B23,2,610881,神木市,榆林市,2,2,1,,1,G1812610030,610800,G1812,沧榆高速(陕西)榆神段,16,110.091229,38.703834,1,6,2,9,1,2,2,5,0.09,0,1259596800000,0,590103,3601
G1812610030040,大保当,3,0,61013B22,2,610881,神木市,榆林市,2,2,1,,1,G1812610030,610800,G1812,沧榆高速(陕西)榆神段,16,109.946435,38.594382,2,3,2,7,1,2,2,5,0.09,0,1259596800000,0,590102,3601
