"version","enroadnodeid","enroadnodetype","enroadnodename","enstationid","enhex","exroadnodeid","exroadnodetype","exroadnodename","exstationid","exhex","miles"
"6120231210001","G701161002003510","1","才子桥隧-青泥河",,,"G701161002001510","1","青泥河-陕甘省界(略阳)",,,"34061"
"6120231210001","G701161002001520","1","陕甘省界(略阳)-青泥河",,,"G701161002003520","1","青泥河-才子桥隧",,,"3889"
"6120231210001","G701161002001520","1","陕甘省界(略阳)-青泥河",,,"G701161002003020","1","青泥河-青泥河站",,,"3889"
"6120231210001","G701161002003520","1","青泥河-才子桥隧",,,"G701161002003620","1","才子桥隧-略阳",,,"34061"
"6120231210001","G701161002003010","1","青泥河站-青泥河",,,"G701161002003520","1","青泥河-才子桥隧",,,"0"
"6120231210001","S0014610010020","3","陕西子长东收费站",,"61012142","S001461001000410","1","子长东站-子长东",,,"0"
"6120231210001","S001561001000110","1","锦界北-锦界立交",,,"S001561001000210","1","锦界立交-高家堡",,,"5528"
"6120231210001","S001561001000110","1","锦界北-锦界立交",,,"G181261003000420","1","锦界立交-西沟",,,"5528"
"6120231210001","S001561001000110","1","锦界北-锦界立交",,,"G181261003000510","1","锦界立交-榆神桥梁群",,,"5528"
"6120231210001","S001561001000120","1","锦界立交-锦界北",,,"S0015610010010","3","陕西锦界北收费站",,"61011C21","5528"
"6120231210001","S001561001000210","1","锦界立交-高家堡",,,"S001561001000620","1","高家堡-高家堡站",,,"28360"
"6120231210001","S001561001000210","1","锦界立交-高家堡",,,"S001561001000310","1","高家堡-安崖",,,"28360"
"6120231210001","S001561001000220","1","高家堡-锦界立交",,,"G181261003000420","1","锦界立交-西沟",,,"28360"
"6120231210001","S001561001000220","1","高家堡-锦界立交",,,"S001561001000120","1","锦界立交-锦界北",,,"28360"
"6120231210001","S001561001000220","1","高家堡-锦界立交",,,"G181261003000510","1","锦界立交-榆神桥梁群",,,"28360"
"6120231210001","S001561001000310","1","高家堡-安崖",,,"S001561001000410","1","安崖-开光川特大桥",,,"19086"
"6120231210001","S001561001000310","1","高家堡-安崖",,,"S001561001000720","1","安崖-安崖站",,,"19086"
"6120231210001","S001561001000320","1","安崖-高家堡",,,"S001561001000220","1","高家堡-锦界立交",,,"19086"
"6120231210001","S001561001000320","1","安崖-高家堡",,,"S001561001000620","1","高家堡-高家堡站",,,"19086"
"6120231210001","S001561001000410","1","安崖-开光川特大桥",,,"S001561001000510","1","开光川特大桥-王家砭立交",,,"19202"
"6120231210001","S001561001000420","1","开光川特大桥-安崖",,,"S001561001000320","1","安崖-高家堡",,,"19202"
"6120231210001","S001561001000420","1","开光川特大桥-安崖",,,"S001561001000720","1","安崖-安崖站",,,"19202"
"6120231210001","S001561001000510","1","开光川特大桥-王家砭立交",,,"S003261001000510","1","王家砭立交-通镇",,,"1"
"6120231210001","S001561001000510","1","开光川特大桥-王家砭立交",,,"S003261001000420","1","王家砭立交-王家砭",,,"1"
"6120231210001","S001561001000520","1","王家砭立交-开光川特大桥",,,"S001561001000420","1","开光川特大桥-安崖",,,"1"
"6120231210001","S001561001000610","1","高家堡站-高家堡",,,"S001561001000220","1","高家堡-锦界立交",,,"0"
"6120231210001","S001561001000610","1","高家堡站-高家堡",,,"S001561001000310","1","高家堡-安崖",,,"0"
"6120231210001","S001561001000620","1","高家堡-高家堡站",,,"S0015610010020","3","陕西高家堡收费站",,"61011C22","0"
"6120231210001","S001561001000710","1","安崖站-安崖",,,"S001561001000410","1","安崖-开光川特大桥",,,"0"
"6120231210001","S001561001000710","1","安崖站-安崖",,,"S001561001000320","1","安崖-高家堡",,,"0"
"6120231210001","S001561001000720","1","安崖-安崖站",,,"S0015610010030","3","陕西安崖收费站",,"61011C23","0"
"6120231210001","S0015610010010","3","陕西锦界北收费站",,"61011C21","S001561001000110","1","锦界北-锦界立交",,,"0"
"6120231210001","S0015610010020","3","陕西高家堡收费站",,"61011C22","S001561001000610","1","高家堡站-高家堡",,,"0"
"6120231210001","S0015610010030","3","陕西安崖收费站",,"61011C23","S001561001000710","1","安崖站-安崖",,,"0"
"6120231210001","S002161001000110","1","石井子立交-定边南匝道",,,"S002161001000210","1","定边南匝道-杨井匝道",,,"4280"
"6120231210001","S002161001000110","1","石井子立交-定边南匝道",,,"S002161001000620","1","定边南-定边南站",,,"4280"
"6120231210001","S002161001000120","1","定边南匝道-石井子立交",,,"G002061003000620","1","石井子立交-砖井匝道",,,"4280"
"6120231210001","S002161001000120","1","定边南匝道-石井子立交",,,"G002061003000710","1","石井子立交-定边匝道",,,"4280"
"6120231210001","S002161001000210","1","定边南匝道-杨井匝道",,,"S002161001000720","1","杨井-杨井站",,,"30490"
"6120231210001","S002161001000210","1","定边南匝道-杨井匝道",,,"S002161001000310","1","杨井匝道-新安边匝道",,,"30490"
"6120231210001","S002161001000220","1","杨井匝道-定边南匝道",,,"S002161001000120","1","定边南匝道-石井子立交",,,"30490"
"6120231210001","S002161001000220","1","杨井匝道-定边南匝道",,,"S002161001000620","1","定边南-定边南站",,,"30490"
"6120231210001","G351161002000720","1","史官南枢纽-冯原匝道",,,"G351161002002020","1","冯原-冯原站",,,"8398"
"6120231210001","G351161002000810","1","雷牙枢纽-白水北匝道",,,"G351161002000910","1","白水北匝道-林皋匝道",,,"5808"
"6120231210001","S003261001000220","1","麻黄梁-青云互通",,,"G065E61001000410","1","青云互通-榆林南",,,"12851"
"6120231210001","S003261001000310","1","麻黄梁-王家砭",,,"S003261001000410","1","王家砭-王家砭立交",,,"29998"
"6120231210001","S003261001000310","1","麻黄梁-王家砭",,,"S003261001000920","1","王家砭-王家砭站",,,"29998"
"6120231210001","S003261001000320","1","王家砭-麻黄梁",,,"S003261001000220","1","麻黄梁-青云互通",,,"29998"
"6120231210001","S003261001000320","1","王家砭-麻黄梁",,,"S003261001000820","1","麻黄梁-麻黄梁站",,,"29998"
"6120231210001","S003261001000410","1","王家砭-王家砭立交",,,"S003261001000510","1","王家砭立交-通镇",,,"4628"
"6120231210001","S003261001000410","1","王家砭-王家砭立交",,,"S001561001000520","1","王家砭立交-开光川特大桥",,,"4628"
"6120231210001","G030N61001001610","1","大王匝道-鄠邑东枢纽",,,"G030N61002000110","1","鄠邑东枢纽-秦渡立交",,,"9747"
"6120231210001","G030N61002000120","1","秦渡立交-鄠邑东枢纽",,,"G030N61001001620","1","鄠邑东枢纽-大王匝道",,,"4999"
"6120231210001","S003261001000210","1","青云互通-麻黄梁",,,"S003261001000820","1","麻黄梁-麻黄梁站",,,"12851"
"6120231210001","G030N61002000120","1","秦渡立交-鄠邑东枢纽",,,"G000561003000410","1","鄠邑东枢纽-鄠邑匝道",,,"4999"
"6120231210001","G000561003000310","1","三星立交-鄠邑东枢纽",,,"G030N61002000110","1","鄠邑东枢纽-秦渡立交",,,"6500"
"6120231210001","G030N61002000120","1","秦渡立交-鄠邑东枢纽",,,"G000561003000320","1","鄠邑东枢纽-三星立交",,,"4999"
"6120231210001","G030N61002000110","1","鄠邑东枢纽-秦渡立交",,,"G030N61002001620","1","秦渡-秦渡站",,,"4999"
"6120231210001","G030N61002000110","1","鄠邑东枢纽-秦渡立交",,,"G030N61002000210","1","秦渡立交-五星立交",,,"4999"
"6120231210001","G030N61002001610","1","秦渡站-秦渡",,,"G030N61002000120","1","秦渡立交-鄠邑东枢纽",,,"0"
"6120231210001","G030N61002000220","1","五星立交-秦渡立交",,,"G030N61002000120","1","秦渡立交-鄠邑东枢纽",,,"6281"
"6120231210001","G030N610020010","3","陕西秦渡收费站",,"61014D21","G030N61002001610","1","秦渡站-秦渡",,,"0"
"6120231210001","G030N61002001620","1","秦渡-秦渡站",,,"G030N610020010","3","陕西秦渡收费站",,"61014D21","0"
"6120231210001","G030N61002001610","1","秦渡站-秦渡",,,"G030N61002000210","1","秦渡立交-五星立交",,,"0"
"6120231210001","G030N61002000220","1","五星立交-秦渡立交",,,"G030N61002001620","1","秦渡-秦渡站",,,"6281"
"6120231210001","G030N61002000210","1","秦渡立交-五星立交",,,"G030N61002000310","1","五星立交-西沣立交",,,"6281"
"6120231210001","G030N61002000210","1","秦渡立交-五星立交",,,"G030N61002001720","1","五星-五星站",,,"6281"
"6120231210001","G030N61002000320","1","西沣立交-五星立交",,,"G030N61002000220","1","五星立交-秦渡立交",,,"4780"
"6120231210001","G030N61002001710","1","五星站-五星",,,"G030N61002000220","1","五星立交-秦渡立交",,,"0"
"6120231210001","G030N61002000320","1","西沣立交-五星立交",,,"G030N61002001720","1","五星-五星站",,,"4780"
"6120231210001","G030N61002001710","1","五星站-五星",,,"G030N61002000310","1","五星立交-西沣立交",,,"0"
"6120231210001","G030N610020020","3","陕西五星收费站",,"61014D22","G030N61002001710","1","五星站-五星",,,"0"
"6120231210001","G030N61002001720","1","五星-五星站",,,"G030N610020020","3","陕西五星收费站",,"61014D22","0"
"6120231210001","G030N61002000310","1","五星立交-西沣立交",,,"G030N61002001820","1","西沣-西沣站",,,"4780"
"6120231210001","G030N61002001810","1","西沣站-西沣",,,"G030N61002000320","1","西沣立交-五星立交",,,"0"
"6120231210001","G030N610020030","3","陕西西沣收费站",,"61014D23","G030N61002001810","1","西沣站-西沣",,,"0"
"6120231210001","G030N61002001820","1","西沣-西沣站",,,"G030N610020030","3","陕西西沣收费站",,"61014D23","0"
"6120231210001","G351161003001120","1","旬邑西-旬邑西站",,,"G3511610030010","3","陕西旬邑西收费站",,"61013121","0"
"6120231210001","G351161003001110","1","旬邑西站-旬邑西",,,"G351161003000120","1","旬邑西匝道-赤道枢纽",,,"0"
"6120231210001","G351161003000120","1","旬邑西匝道-赤道枢纽",,,"G006961001000110","1","赤道枢纽立交-土桥枢纽立交",,,"6684"
"6120231210001","G351161003000120","1","旬邑西匝道-赤道枢纽",,,"G006961001002020","1","赤道枢纽-旬邑北匝道",,,"6684"
"6120231210001","G351161003000120","1","旬邑西匝道-赤道枢纽",,,"G006961001001220","1","旬邑-旬邑站",,,"6684"
"6120231210001","G006961001001210","1","旬邑站-旬邑",,,"G351161003000110","1","赤道枢纽-旬邑西匝道",,,"0"
"6120231210001","G006961001002010","1","旬邑北匝道-赤道枢纽",,,"G351161003000110","1","赤道枢纽-旬邑西匝道",,,"18112"
"6120231210001","G006961001000120","1","土桥枢纽立交-赤道枢纽立交",,,"G351161003000110","1","赤道枢纽-旬邑西匝道",,,"15771"
"6120231210001","G351161003000110","1","赤道枢纽-旬邑西匝道",,,"G351161003001120","1","旬邑西-旬邑西站",,,"6684"
"6120231210001","G351161003000110","1","赤道枢纽-旬邑西匝道",,,"G351161003000210","1","旬邑西匝道-泾河特大桥",,,"6684"
"6120231210001","G351161003000210","1","旬邑西匝道-泾河特大桥",,,"G351161003002010","1","泾河特大桥-下河枢纽",,,"14872"
"6120231210001","G351161003002010","1","泾河特大桥-下河枢纽",,,"G007061006001410","1","下河枢纽-彬州匝道",,,"1"
"6120231210001","G351161003002010","1","泾河特大桥-下河枢纽",,,"G007061007000220","1","下河枢纽-太峪匝道",,,"1"
"6120231210001","S003261001000420","1","王家砭立交-王家砭",,,"S003261001000320","1","王家砭-麻黄梁",,,"4628"
"6120231210001","S003261001000420","1","王家砭立交-王家砭",,,"S003261001000920","1","王家砭-王家砭站",,,"4628"
"6120231210001","S003261001000510","1","王家砭立交-通镇",,,"S003261001000610","1","通镇-佳县",,,"9537"
"6120231210001","S003261001000510","1","王家砭立交-通镇",,,"S003261001001020","1","通镇-通镇站",,,"9537"
"6120231210001","S003261001000520","1","通镇-王家砭立交",,,"S001561001000520","1","王家砭立交-开光川特大桥",,,"9537"
"6120231210001","S003261001000520","1","通镇-王家砭立交",,,"S003261001000420","1","王家砭立交-王家砭",,,"9537"
"6120231210001","S003261001000610","1","通镇-佳县",,,"S003261001000710","2","佳县-陕西佳县",,,"17930"
"6120231210001","S003261001000610","1","通镇-佳县",,,"S003261001001120","1","佳县-佳县站",,,"17930"
"6120231210001","S003261001000620","1","佳县-通镇",,,"S003261001000520","1","通镇-王家砭立交",,,"17930"
"6120231210001","S003261001000620","1","佳县-通镇",,,"S003261001001020","1","通镇-通镇站",,,"17930"
"6120231210001","S003261001000710","2","佳县-陕西佳县",,,"S0032610010060","3","陕西佳县收费站(省界)",,"61010F26","2699"
"6120231210001","S003261001000710","2","佳县-陕西佳县",,,"S005014031001220","2","太佳站",,,"2699"
"6120231210001","S003261001000720","2","陕西佳县-佳县",,,"S003261001000620","1","佳县-通镇",,,"2699"
"6120231210001","S003261001000720","2","陕西佳县-佳县",,,"S003261001001120","1","佳县-佳县站",,,"2699"
"6120231210001","S003261001000810","1","麻黄梁站-麻黄梁",,,"S003261001000310","1","麻黄梁-王家砭",,,"0"
"6120231210001","S003261001000810","1","麻黄梁站-麻黄梁",,,"S003261001000220","1","麻黄梁-青云互通",,,"0"
"6120231210001","S003261001000820","1","麻黄梁-麻黄梁站",,,"S0032610010020","3","陕西麻黄梁收费站",,"61010F22","0"
"6120231210001","S003261001000910","1","王家砭站-王家砭",,,"S003261001000320","1","王家砭-麻黄梁",,,"0"
"6120231210001","S003261001000910","1","王家砭站-王家砭",,,"S003261001000410","1","王家砭-王家砭立交",,,"0"
"6120231210001","S003261001000920","1","王家砭-王家砭站",,,"S0032610010030","3","陕西王家砭收费站",,"61010F23","0"
"6120231210001","S0032610010010","3","陕西榆林东收费站",,"61010F21","S003261001000110","1","榆林东-青云互通",,,"0"
"6120231210001","S003261001001010","1","通镇站-通镇",,,"S003261001000520","1","通镇-王家砭立交",,,"0"
"6120231210001","S003261001001010","1","通镇站-通镇",,,"S003261001000610","1","通镇-佳县",,,"0"
"6120231210001","S003261001001020","1","通镇-通镇站",,,"S0032610010040","3","陕西通镇收费站",,"61010F24","0"
"6120231210001","S003261001001110","1","佳县站-佳县",,,"S003261001000710","2","佳县-陕西佳县",,,"0"
"6120231210001","S003261001001110","1","佳县站-佳县",,,"S003261001000620","1","佳县-通镇",,,"0"
"6120231210001","S003261001001120","1","佳县-佳县站",,,"S0032610010050","3","陕西佳县收费站",,"61010F25","0"
"6120231210001","S0032610010020","3","陕西麻黄梁收费站",,"61010F22","S003261001000810","1","麻黄梁站-麻黄梁",,,"0"
"6120231210001","S0032610010030","3","陕西王家砭收费站",,"61010F23","S003261001000910","1","王家砭站-王家砭",,,"0"
"6120231210001","S0032610010040","3","陕西通镇收费站",,"61010F24","S003261001001010","1","通镇站-通镇",,,"0"
"6120231210001","S0032610010050","3","陕西佳县收费站",,"61010F25","S003261001001110","1","佳县站-佳县",,,"0"
"6120231210001","S0032610010060","3","陕西佳县收费站(省界)",,"61010F26","S003261001000720","2","陕西佳县-佳县",,,"0"
"6120231210001","S010761001000110","1","谭家",,,"S0107610010010","3","陕西谭家收费站",,"6101600E","1000"
"6120231210001","S0107610010010","3","陕西谭家收费站",,"6101600E","S010761001000110","1","谭家",,,"0"
"6120231210001","S010761002000110","1","团标",,,"S0107610020010","3","陕西团标收费站",,"6101600F","1000"
"6120231210001","S010761002000120","1","团标",,,"S0107610020010","3","陕西团标收费站",,"6101600F","1000"
"6120231210001","S0107610020010","3","陕西团标收费站",,"6101600F","S010761002000110","1","团标",,,"0"
"6120231210001","S030161002000110","1","碾房湾",,,"S0301610020010","3","陕西碾房湾收费站",,"61016016","1000"
"6120231210001","S030161002000120","1","碾房湾",,,"S0301610020010","3","陕西碾房湾收费站",,"61016016","67245"
"6120231210001","S030161002000210","1","葫芦素",,,"S0301610020020","3","陕西葫芦素收费站",,"61016017","67245"
"6120231210001","S030161002000220","1","葫芦素",,,"S0301610020020","3","陕西葫芦素收费站",,"61016017","67245"
"6120231210001","S0301610020010","3","陕西碾房湾收费站",,"61016016","S030161002000110","1","碾房湾",,,"0"
"6120231210001","S0301610020010","3","陕西碾房湾收费站",,"61016016","S030161002000120","1","碾房湾",,,"0"
"6120231210001","S0301610020020","3","陕西葫芦素收费站",,"61016017","S030161002000210","1","葫芦素",,,"0"
"6120231210001","S0301610020020","3","陕西葫芦素收费站",,"61016017","S030161002000220","1","葫芦素",,,"0"
"6120231210001","S101561001000110","1","好坪沟枢纽立交-永坪匝道",,,"S101561001000210","1","永坪匝道-蟠龙匝道",,,"15290"
"6120231210001","S101561001000110","1","好坪沟枢纽立交-永坪匝道",,,"S101561001000420","1","永坪-永坪站",,,"15290"
"6120231210001","S101561001000120","1","永坪匝道-好坪沟枢纽立交",,,"S001461001000220","1","好坪沟枢纽立交-折家坪匝道",,,"15290"
"6120231210001","S101561001000120","1","永坪匝道-好坪沟枢纽立交",,,"S001461001000420","1","子长东-子长东站",,,"15290"
"6120231210001","S101561001000210","1","永坪匝道-蟠龙匝道",,,"S101561001000310","1","蟠龙匝道-黄家屯枢纽立交",,,"24663"
"6120231210001","S101561001000210","1","永坪匝道-蟠龙匝道",,,"S101561001000520","1","蟠龙-蟠龙站",,,"24663"
"6120231210001","S101561001000220","1","蟠龙匝道-永坪匝道",,,"S101561001000120","1","永坪匝道-好坪沟枢纽立交",,,"24663"
"6120231210001","S101561001000220","1","蟠龙匝道-永坪匝道",,,"S101561001000420","1","永坪-永坪站",,,"24663"
"6120231210001","S101561001000310","1","蟠龙匝道-黄家屯枢纽立交",,,"G221161001001810","1","黄家屯枢纽立交-青化砭匝道",,,"15220"
"6120231210001","S101561001000310","1","蟠龙匝道-黄家屯枢纽立交",,,"G221161001000820","1","黄家屯枢纽立交-姚店匝道",,,"15220"
"6120231210001","S101561001000320","1","黄家屯枢纽立交-蟠龙匝道",,,"S101561001000220","1","蟠龙匝道-永坪匝道",,,"15220"
"6120231210001","G006961001002220","1","支党河大桥",,,"G006961001001920","2","旬邑北匝道-陕甘省界(湫坡头)",,,"1"
"6120231210001","G006961001002210","1","支党河大桥",,,"G006961001002010","1","旬邑北匝道-赤道枢纽",,,"1"
"6120231210001","G300161001000620","1","香王立交-田王立交",,,"G300161001003220","1","田王-田王站",,,"2460"
"6120231210001","G300161001003220","1","田王-田王站",,,"G3001610010140","3","陕西田王收费站",,"6101152A","0"
"6120231210001","G300161001000510","1","方家村立交-田王立交",,,"G300161001003220","1","田王-田王站",,,"1990"
"6120231210001","G004061002001310","1","华胥匝道-田王立交",,,"G300161001003220","1","田王-田王站",,,"16255"
"6120231210001","G3001610010140","3","陕西田王收费站",,"6101152A","G300161001003210","1","田王站-田王",,,"0"
"6120231210001","G300161001003210","1","田王站-田王",,,"G300161001000610","1","田王立交-香王立交",,,"0"
"6120231210001","G300161001003210","1","田王站-田王",,,"G300161001000520","1","田王立交-方家村立交",,,"0"
"6120231210001","G300161001003210","1","田王站-田王",,,"G004061002001320","1","田王立交-华胥匝道",,,"0"
"6120231210001","G300161001001810","1","六村堡立交-汉城立交",,,"G300161001003120","1","经开-经开站",,,"7790"
"6120231210001","G300161001003120","1","经开-经开站",,,"G3001610010130","3","陕西经开收费站",,"61011545","0"
"6120231210001","G300161001001920","1","未央立交-汉城立交",,,"G300161001003120","1","经开-经开站",,,"2758"
"6120231210001","G3001610010130","3","陕西经开收费站",,"61011545","G300161001003110","1","经开站-经开",,,"0"
"6120231210001","G300161001003110","1","经开站-经开",,,"G300161001001820","1","汉城立交-六村堡立交",,,"0"
"6120231210001","G300161001003110","1","经开站-经开",,,"G300161001001910","1","汉城立交-未央立交",,,"0"
"6120231210001","G006561008002210","1","耀州北-铜川新区",,,"G006561008000510","1","铜川新区-铜川新区站",,,"1188"
"6120231210001","G006561008000510","1","铜川新区-铜川新区站",,,"G0065610080050","3","陕西铜川新区收费站西铜 ",,"610132A9","0"
"6120231210001","G006561008002310","1","铜川新区-耀州南",,,"G006561008002410","1","耀州南-铜川主线",,,"4490"
"6120231210001","G006561008002310","1","铜川新区-耀州南",,,"G006561008001320","1","耀州南-耀州南站",,,"4490"
"6120231210001","G006561008000410","1","铜川主线-铜川主线站",,,"G0065610080010","3","陕西铜川主线收费站",,"61013222","1"
"6120231210001","G0065610080010","3","陕西铜川主线收费站",,"61013222","G006561008000420","1","铜川主线站-铜川主线",,,"0"
"6120231210001","G006561008000420","1","铜川主线站-铜川主线",,,"G006561008002420","1","铜川主线-耀州南",,,"1"
"6120231210001","G006561008002420","1","铜川主线-耀州南",,,"G006561008002320","1","耀州南-铜川新区",,,"0"
"6120231210001","G006561008002420","1","铜川主线-耀州南",,,"G006561008001320","1","耀州南-耀州南站",,,"0"
"6120231210001","G006561008001320","1","耀州南-耀州南站",,,"G0065610080040","3","陕西耀州南收费站",,"61013224","0"
"6120231210001","G003061006000710","1","千河立交-潘家湾立交",,,"G008561004000110","1","潘家湾立交-宝鸡南匝道",,,"3344"
"6120231210001","G008561004000120","1","宝鸡南匝道-潘家湾立交",,,"G003061006000720","1","潘家湾立交-千河立交",,,"19016"
"6120231210001","G003061006000820","1","宝钛匝道-潘家湾立交",,,"G008561004000110","1","潘家湾立交-宝鸡南匝道",,,"5790"
"6120231210001","G008561004000120","1","宝鸡南匝道-潘家湾立交",,,"G003061006000810","1","潘家湾立交-宝钛匝道",,,"19016"
"6120231210001","G003061006000510","1","磻溪匝道-潘家湾立交",,,"G008561004000110","1","潘家湾立交-宝鸡南匝道",,,"9621"
"6120231210001","G008561004000120","1","宝鸡南匝道-潘家湾立交",,,"G003061006000520","1","潘家湾立交-磻溪匝道",,,"19016"
"6120231210001","G008561004000210","1","天台山隧道-岩湾匝道",,,"G008561004000620","1","岩湾-岩湾站",,,"40042"
"6120231210001","G008561004000610","1","岩湾站-岩湾",,,"G008561004000220","1","岩湾匝道-天台山隧道",,,"0"
"6120231210001","G008561004000320","1","田坝枢纽-岩湾匝道",,,"G008561004000220","1","岩湾匝道-天台山隧道",,,"8450"
"6120231210001","G008561004000110","1","潘家湾立交-宝鸡南匝道",,,"G008561004001010","1","宝鸡南匝道-天台山隧道",,,"19016"
"6120231210001","G008561004000110","1","潘家湾立交-宝鸡南匝道",,,"G008561004000520","1","宝鸡南-宝鸡南站",,,"19016"
"6120231210001","G008561004000520","1","宝鸡南-宝鸡南站",,,"G0085610040010","3","陕西宝鸡南收费站",,"61012321","0"
"6120231210001","G0085610040010","3","陕西宝鸡南收费站",,"61012321","G008561004000510","1","宝鸡南站-宝鸡南",,,"0"
"6120231210001","G008561004000510","1","宝鸡南站-宝鸡南",,,"G008561004000120","1","宝鸡南匝道-潘家湾立交",,,"0"
"6120231210001","G008561004000510","1","宝鸡南站-宝鸡南",,,"G008561004001010","1","宝鸡南匝道-天台山隧道",,,"0"
"6120231210001","G008561004000220","1","岩湾匝道-天台山隧道",,,"G008561004001020","1","天台山隧道-宝鸡南匝道",,,"40042"
"6120231210001","G008561004001020","1","天台山隧道-宝鸡南匝道",,,"G008561004000520","1","宝鸡南-宝鸡南站",,,"1"
"6120231210001","G701161002003510","1","才子桥隧-青泥河",,,"G701161002003020","1","青泥河-青泥河站",,,"34061"
"6120231210001","G701161002003020","1","青泥河-青泥河站",,,"G7011610020150","3","陕西青泥河收费站",,"61010884","0"
"6120231210001","G7011610020150","3","陕西青泥河收费站",,"61010884","G701161002003010","1","青泥河站-青泥河",,,"0"
"6120231210001","G701161002003010","1","青泥河站-青泥河",,,"G701161002001510","1","青泥河-陕甘省界(略阳)",,,"0"
"6120231210001","G300161001003320","1","西咸立交-三桥立交",,,"G300161001001620","1","三桥立交-阿房宫立交",,,"3302"
"6120231210001","G003061003000520","1","咸阳-帽儿刘立交",,,"G300161001003310","1","三桥立交-西咸立交",,,"8662"
"6120231210001","G300161001001610","1","阿房宫立交-三桥立交",,,"G300161001003310","1","三桥立交-西咸立交",,,"5372"
"6120231210001","G300161001003410","1","西咸新区站-西咸新区",,,"G300161001003320","1","西咸立交-三桥立交",,,"0"
"6120231210001","G300161001003310","1","三桥立交-西咸立交",,,"G300161001003420","1","西咸新区-西咸新区站",,,"3302"
"6120231210001","G300161001003420","1","西咸新区-西咸新区站",,,"G3001610010150","3","陕西西咸新区收费站",,"61011546","0"
"6120231210001","G3001610010150","3","陕西西咸新区收费站",,"61011546","G300161001003410","1","西咸新区站-西咸新区",,,"0"
"6120231210001","G008561003000310","1","留坝匝道-马道匝道",,,"G008561003001010","1","马道匝道-石门隧道",,,"15997"
"6120231210001","G008561003000420","1","石门立交-石门隧道",,,"G008561003001020","1","石门隧道-马道匝道",,,"27205"
"6120231210001","G008561004001010","1","宝鸡南匝道-天台山隧道",,,"G008561004000210","1","天台山隧道-岩湾匝道",,,"1"
"6120231210001","G008561004001020","1","天台山隧道-宝鸡南匝道",,,"G008561004000120","1","宝鸡南匝道-潘家湾立交",,,"1"
"6120231210001","G300161001003320","1","西咸立交-三桥立交",,,"G003061003000510","1","帽儿刘立交-咸阳",,,"3302"
"6120231210001","G351161002001110","1","红土匝道-铜川东匝道",,,"G351161002001210","1","铜川东匝道-王益经开区匝道",,,"11770"
"6120231210001","G351161002001220","1","王益经开区匝道-铜川东匝道",,,"G351161002001120","1","铜川东匝道-红土匝道",,,"7563"
"6120231210001","G351161002002410","1","铜川东站-铜川东",,,"G351161002001210","1","铜川东匝道-王益经开区匝道",,,"0"
"6120231210001","G351161002001220","1","王益经开区匝道-铜川东匝道",,,"G351161002002420","1","铜川东-铜川东站",,,"7563"
"6120231210001","G351161002001210","1","铜川东匝道-王益经开区匝道",,,"G351161002001410","1","王益经开区匝道-王家河大桥",,,"7563"
"6120231210001","G351161002001210","1","铜川东匝道-王益经开区匝道",,,"G351161002002520","1","王益经开区-王益经开区站",,,"7563"
"6120231210001","G351161002001420","1","王家河大桥-王益经开区匝道",,,"G351161002001220","1","王益经开区匝道-铜川东匝道",,,"1"
"6120231210001","G351161002002510","1","王益经开区站-王益经开区",,,"G351161002001220","1","王益经开区匝道-铜川东匝道",,,"0"
"6120231210001","G3511610020100","3","陕西王益经开区收费站",,"6101262A","G351161002002510","1","王益经开区站-王益经开区",,,"0"
"6120231210001","G351161002002520","1","王益经开区-王益经开区站",,,"G3511610020100","3","陕西王益经开区收费站",,"6101262A","0"
"6120231210001","G351161002002510","1","王益经开区站-王益经开区",,,"G351161002001410","1","王益经开区匝道-王家河大桥",,,"0"
"6120231210001","G351161002001420","1","王家河大桥-王益经开区匝道",,,"G351161002002520","1","王益经开区-王益经开区站",,,"1"
"6120231210001","G351161002001410","1","王益经开区匝道-王家河大桥",,,"G351161002001310","1","王家河大桥-演池枢纽",,,"1"
"6120231210001","G351161002001320","1","演池枢纽-王家河大桥",,,"G351161002001420","1","王家河大桥-王益经开区匝道",,,"4541"
"6120231210001","G351161002001310","1","王家河大桥-演池枢纽",,,"G065W61002002010","1","演池枢纽-演池",,,"4541"
"6120231210001","G351161002001310","1","王家河大桥-演池枢纽",,,"G065W61002000520","1","演池枢纽-半截沟互通",,,"4541"
"6120231210001","G065W61002000510","1","半截沟互通-演池枢纽",,,"G351161002001320","1","演池枢纽-王家河大桥",,,"18440"
"6120231210001","G065W61002002020","1","演池-演池枢纽",,,"G351161002001320","1","演池枢纽-王家河大桥",,,"1021"
"6120231210001","G065W61002002010","1","演池枢纽-演池",,,"G065W61002000610","1","演池-锦阳湖",,,"1021"
"6120231210001","G065W61002002010","1","演池枢纽-演池",,,"G065W61002001420","1","演池-演池站",,,"1021"
"6120231210001","G065W61002000620","1","锦阳湖-演池",,,"G065W61002002020","1","演池-演池枢纽",,,"11753"
"6120231210001","G065W61002001410","1","演池站-演池",,,"G065W61002002020","1","演池-演池枢纽",,,"0"
"6120231210001","G351161003000710","1","麟游匝道-良舍匝道",,,"G351161003000810","1","良舍匝道-风翔北枢纽",,,"8484"
"6120231210001","G351161003000820","1","凤翔北枢纽-良舍匝道",,,"G351161003000720","1","良舍匝道-麟游匝道",,,"26890"
"6120231210001","G351161003001410","1","良舍站-良舍",,,"G351161003000810","1","良舍匝道-风翔北枢纽",,,"0"
